,T_prop_T2 (UTC),final_RAAN_T2,inc_degrees,angle_between_vernal_and_pm,long_ECI,del_RAAN
773,2023-03-21 16:06:00,180.69577875564084,9.986,65.17910188033116,1.6929347523025733,179.00284400333828
774,2023-03-21 16:11:00,180.670408274443,9.986,66.43252411409966,0.4395125185340696,180.23089575590893
775,2023-03-21 16:16:00,180.64503779324497,9.986,67.68594634785646,359.18609028477726,-178.5410524915323
776,2023-03-21 16:21:00,180.6196673120471,9.986,68.93936858159871,357.932668051035,-177.3130007389879
777,2023-03-21 16:26:00,180.5942968308492,9.986,70.19279081533007,356.67924581730364,-176.08494898645444
778,2023-03-21 16:31:00,180.56892634965135,9.986,71.4462130490493,355.4258235835844,-174.85689723393307
779,2023-03-21 16:36:00,180.54355586845332,9.986,72.69963528275679,354.17240134987696,-173.62884548142364
780,2023-03-21 16:41:00,180.51818538725547,9.986,73.95305751645294,352.91897911618076,-172.4007937289253
781,2023-03-21 16:46:00,180.49281490605762,9.986,75.20647975013816,351.6655568824956,-171.17274197643798
782,2023-03-21 16:51:00,180.4674444248597,9.986,76.45990198381119,350.41213464882253,-169.94469022396282
783,2023-03-21 16:56:00,180.44207394366174,9.986,77.71332421747572,349.158712415158,-168.71663847149625
784,2023-03-21 17:01:00,180.41670346246383,9.986,78.96674645112887,347.9052901815049,-167.48858671904105
785,2023-03-21 17:06:00,180.39133298126598,9.986,80.22016868477428,346.65186794785944,-166.26053496659347
786,2023-03-21 17:11:00,180.36596250006806,9.986,81.47359091841074,345.398445714223,-165.03248321415492
787,2023-03-21 17:16:00,180.3405920188701,9.986,82.72701315204026,344.14502348059347,-163.80443146172337
788,2023-03-21 17:21:00,180.31522153767224,9.986,83.98043538565835,342.89160124697537,-162.57637970930313
789,2023-03-21 17:26:00,180.28985105647433,9.986,85.2338576192703,341.6381790133634,-161.34832795688908
790,2023-03-21 17:31:00,180.26448057527648,9.986,86.48727985287323,340.3847567797605,-160.12027620448401
791,2023-03-21 17:36:00,180.23911009407846,9.986,87.74070208647082,339.1313345461629,-158.89222445208446
792,2023-03-21 17:41:00,180.2137396128806,9.986,88.99412432006181,337.87791231257194,-157.66417269969133
793,2023-03-21 17:46:00,180.1883691316827,9.986,90.2475465536466,336.62449007898715,-156.43612094730446
794,2023-03-21 17:51:00,180.16299865048484,9.986,91.50096878722562,335.3710678454081,-155.20806919492327
795,2023-03-21 17:56:00,180.1376281692868,9.986,92.7543910207992,334.1176456118345,-153.9800174425477
796,2023-03-21 18:01:00,180.11225768808896,9.986,94.00781325436779,332.86422337826593,-152.75196569017697
797,2023-03-21 18:06:00,180.0868872068911,9.986,95.26123548793012,331.6108011447036,-151.5239139378125
798,2023-03-21 18:11:00,180.0615167256932,9.986,96.51465772148985,330.3573789111439,-150.2958621854507
799,2023-03-21 18:16:00,180.03614624449523,9.986,97.76807995504576,329.103956677588,-149.06781043309275
800,2023-03-21 18:21:00,180.01077576329732,9.986,99.02150218859826,327.8505344440355,-147.83975868073816
801,2023-03-21 18:26:00,179.98540528209946,9.986,100.27492442214606,326.5971122104877,-146.61170692838823
802,2023-03-21 18:31:00,179.96003480090155,9.986,101.52834665569446,325.3436899769393,-145.38365517603773
803,2023-03-21 18:36:00,179.9346643197036,9.986,102.78176888923737,324.09026774339634,-144.15560342369275
804,2023-03-21 18:41:00,179.90929383850573,9.986,104.03519112278002,322.83684550985373,-142.927551671348
805,2023-03-21 18:46:00,179.88392335730782,9.986,105.2886133563196,321.58342327631414,-141.6994999190063
806,2023-03-21 18:51:00,179.85855287610997,9.986,106.54203558986134,320.3300010427724,-140.4714481666624
807,2023-03-21 18:56:00,179.83318239491194,9.986,107.79545782339913,319.0765788092346,-139.24339641432266
808,2023-03-21 19:01:00,179.8078119137141,9.986,109.04888005693826,317.82315657569546,-138.01534466198137
809,2023-03-21 19:06:00,179.78244143251618,9.986,110.3023022904775,316.56973434215627,-136.7872929096401
810,2023-03-21 19:11:00,179.7570709513182,9.986,111.55572452401721,315.31631210861656,-135.55924115729835
811,2023-03-21 19:16:00,179.73170047012036,9.986,112.80914675755619,314.06288987507753,-134.33118940495717
812,2023-03-21 19:21:00,179.70632998892245,9.986,114.0625689910997,312.80946764153407,-133.10313765261162
813,2023-03-21 19:26:00,179.6809595077246,9.986,115.31599122464159,311.55604540799214,-131.87508590026755
814,2023-03-21 19:31:00,179.65558902652657,9.986,116.5694134581872,310.3026231744465,-130.64703414791995
815,2023-03-21 19:36:00,179.63021854532872,9.986,117.8228356917336,309.04920094090016,-129.41898239557145
816,2023-03-21 19:41:00,179.6048480641308,9.986,119.07625792528448,307.79577870734926,-128.19093064321845
817,2023-03-21 19:46:00,179.57947758293295,9.986,120.32968015883858,306.54235647379517,-126.96287889086221
818,2023-03-21 19:51:00,179.55410710173499,9.986,121.5831023923963,305.28893424023744,-125.73482713850245
819,2023-03-21 19:56:00,179.52873662053707,9.986,122.83652462595639,304.0355120066773,-124.50677538614025
820,2023-03-21 20:01:00,179.50336613933922,9.986,124.08994685952416,302.7820897731096,-123.27872363377037
821,2023-03-21 20:06:00,179.4779956581413,9.986,125.34336909309341,301.5286675395403,-122.05067188139901
822,2023-03-21 20:11:00,179.45262517694334,9.986,126.59679132666952,300.27524530596423,-120.82262012902089
823,2023-03-21 20:16:00,179.42725469574543,9.986,127.85021356025116,299.0218230723826,-119.59456837663714
824,2023-03-21 20:21:00,179.40188421454758,9.986,129.10363579383878,297.76840083879495,-118.36651662424737
825,2023-03-21 20:26:00,179.37651373334973,9.986,130.35705802743112,296.5149786052026,-117.13846487185288
826,2023-03-21 20:31:00,179.3511432521517,9.986,131.61048026103342,295.2615563716003,-115.9104131194486
827,2023-03-21 20:36:00,179.32577277095385,9.986,132.8639024946396,294.00813413799415,-114.6823613670403
828,2023-03-21 20:41:00,179.30040228975594,9.986,134.11732472825486,292.7547119043789,-113.45430961462296
829,2023-03-21 20:46:00,179.27503180855808,9.986,135.37074696187645,291.5012896707573,-112.22625786219919
830,2023-03-21 20:51:00,179.24966132736006,9.986,136.62416919550796,290.24786743712576,-110.9982061097657
831,2023-03-21 20:56:00,179.2242908461622,9.986,137.8775914291481,288.9944452034856,-109.7701543573234
832,2023-03-21 21:01:00,179.19892036496435,9.986,139.13101366279733,287.7410229698364,-108.54210260487207
833,2023-03-21 21:06:00,179.17354988376644,9.986,140.384435896456,286.48760073617774,-107.3140508524113
834,2023-03-21 21:11:00,179.14817940256847,9.986,141.63785813012453,285.2341785025092,-106.08599909994075
835,2023-03-21 21:16:00,179.12280892137056,9.986,142.89128036380325,283.9807562688305,-104.85794734745991
836,2023-03-21 21:21:00,179.0974384401727,9.986,144.14470259749095,282.7273340351428,-103.6298955949701
837,2023-03-21 21:26:00,179.0720679589748,9.986,145.39812483119127,281.47391180144245,-102.40184384246766
838,2023-03-21 21:31:00,179.04669747777683,9.986,146.65154706490296,280.2204895677308,-101.17379208995396
839,2023-03-21 21:36:00,179.02132699657898,9.986,147.9049692986264,278.9670673340073,-99.94574033742833
840,2023-03-21 21:41:00,178.99595651538107,9.986,149.15839153236206,277.71364510027166,-98.7176885848906
841,2023-03-21 21:46:00,178.9705860341832,9.986,150.4118137661102,276.4602228665235,-97.4896368323403
842,2023-03-21 21:51:00,178.9452155529852,9.986,151.66523599986962,275.2068006327641,-96.26158507977891
843,2023-03-21 21:56:00,178.91984507178734,9.986,152.918658233644,273.95337839898974,-95.0335333272024
844,2023-03-21 22:01:00,178.89447459058943,9.986,154.17208046743045,272.6999561652033,-93.80548157461385
845,2023-03-21 22:06:00,178.86910410939157,9.986,155.42550270123257,271.4465339314012,-92.5774298220096
846,2023-03-21 22:11:00,178.8437336281936,9.986,156.6789249350492,270.1931116975845,-91.34937806939092
847,2023-03-21 22:16:00,178.8183631469957,9.986,157.93234716888227,268.93968946375145,-90.12132631675576
848,2023-03-21 22:21:00,178.79299266579784,9.986,159.1857694027273,267.68626722990643,-88.8932745641086
849,2023-03-21 22:26:00,178.76762218459993,9.986,160.4391916365896,266.43284499604414,-87.66522281144421
850,2023-03-21 22:31:00,178.74225170340196,9.986,161.6926138704662,265.1794227621675,-86.43717105876556
851,2023-03-21 22:36:00,178.71688122220405,9.986,162.9460361043609,263.9260005282728,-85.20911930606877
